Job ID,Location ID,Title,Final URL,Image URL,Subtitle,Description,Category,Contextual keywords,Address,Salary,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
1941050-A,HN,サービスアパートメント 営業スタッフ,https://kyujin.careerlink.asia/job/サービスアパートメント-営業スタッフ/1941050,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),①主に日系企業、大使館、日本人学校、提携不動産会社への訪問営業②日本人vip予約受付、チェックイン・チェックアウトの対応、入居者の対応、契約書の作成・締結、契約更新業務③各種イベントの企画・立案、実施、予算管理④Gd(社長・日本人)、Gm(支配人・日本人)の補佐業務・勤務時間:8:00～17:00 (シフトによる早朝6:30からの勤務あり)・休日:週休2日(土日祝日の勤務はシフトによりあり)・賞与:年1回(原則、グロス給与の1か月分)・住宅無償貸与・朝食支給・渡航費、医療保険、予防接種、一時帰国(正式入社6か月目以降年１回・航空券のみ)費用会社負担・選考プロセス:面接2回(一次面接:人事・ＧＭ / 二次面接:社長) ※スカイプ可,"営業・企画営業（法人向け）,サービス,ホテル・宿泊施設サービス","英語,営業職","307, 535 Kim Ma, Ba Dinh, ハノイ","USD1,500.00 - USD2,000.00",,,,,,
1942626-A,HN,アカウンティング(コンサル),https://kyujin.careerlink.asia/job/アカウンティング-コンサル/1942626,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),日系企業向けの会計税務のコンサルティング会社です。 具体的な仕事内容は会計書類の記帳代行です。 記帳代行に必要な現地会計知識は問いません。 実務をベトナム人スタッフと一緒に行いながら、タスクとプロセス管理を行います。 マネージャーは日本にいますので日本への報告になります。(他部署に日本人駐在員あり) 英語力は不問です。   勤務 勤務時間:8:00～17:00 勤務曜日:月曜から金曜、土日祝日休みwp会社取得海外赴任手当海外医療保険加入ボーナスあり,"経理・財務,会計・税務,サービス","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
1957180-A,11,エンジニアリング マネージャ (プラスチック製品・金型),https://kyujin.careerlink.asia/job/エンジニアリング-マネージャ-プラスチック製品-金型/1957180,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),新規受注部品の立上げ業務　 金型型手配、治具手配 生産工程の整備 初期品質の管理/Ppap作成 エンジニアリング部門と品質管理部門マネージメント 生産性の向上 顧客との打合せ：初期着工会議、生技性検討、製品品質、実車整合会など 部下の教育と指導   勤務日 / 時間: 月曜から金曜 (会社カレンダーによる) /8: :30 ボーナス1回/年、Wp/Visa サポート、社会保険加入、年休制度あり、制服支給,"製造管理,エンジニア,工場生産・製造（プラスティック）","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.more_than,,,,,,
1964419-A,BKK,Itプリセールスエンジニア,https://kyujin.careerlink.asia/job/itプリセールスエンジニア/1964419,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),日系企業（製造業・金融業中心）を対象としたシステム・インテグレーション案件のマネジメント（スクラッチ、Itインフラ） システム要件等顧客要望の抽出や提案書作成などのプリセールス活動   勤務時間：8: :30  　休日：土日およびタイの休日（祝日） 有給休暇：勤続年数に応じ10から15日 賞与：年一回 昇給：年一回 福利厚生：社会保険・会社加入医療保険・健康診断・労働許可証全額負担 プロビデントファンド（試用期間後） Visa・Wp取得サポートあり（会社全額負担）,"営業・企画営業（法人向け）,エンジニア,IT","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.more_than,,,,,,
1964424-A,BKK,インサイド セールス（It企業）,https://kyujin.careerlink.asia/job/インサイド-セールス（it企業）/1964424,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人), 新規商談機会の創出から最終的な顧客との契約締結まで マーケティング戦略立案から各種セミナーの企画・運用まで その他、インサイドセールスとして会社全体の売り上げへの貢献     試用期間：4ヶ月 勤務時間：9: :00 (休憩1時間)　　 休日：土曜日、日曜日、祝日　　その他休日：有給休暇、病気休暇、慶弔休暇 賞与：年1回　昇給：年1回 福利厚生：正規採用後、医療保険加入,"営業・企画営業（法人向け）,IT","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.more_than,,,,,,
1964430-A,BKK,It システム営業,https://kyujin.careerlink.asia/job/it-システム営業/1964430,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),Itシステムの営業 既存顧客対応 新規顧客開拓     試用期間：4ヶ月 勤務時間：9: :00 (休憩1時間)　　 休日：土曜日、日曜日、祝日　　その他休日：有給休暇、病気休暇、慶弔休暇 賞与：年1回　昇給：年1回 福利厚生：正規採用後、医療保険加入,"営業・企画営業（法人向け）,IT","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.negotiable,,,,,,
1987016-A,21,製造アドバイザー（射出成型用金型）,https://kyujin.careerlink.asia/job/製造アドバイザー（射出成型用金型）/1987016,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),会社の指針に沿ったセクション管理 部下の育成 エグゼクティブの要求するセクションレポートの作成     勤務日・時間：　月曜から金曜日（隔週土曜日出勤）時間7: :50 Visa/Wpサポート、社会保険加入、その他応相談,"その他整備・生産・製造・工事関連職,製造管理,エンジニア","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB50,000.00 - THB100,000.00",,,,,,
2001629-A,BKK,設備管理・メンテナンスサービス営業（省エネ商社・設備工事）,https://kyujin.careerlink.asia/job/設備管理-メンテナンスサービス営業（省エネ商社-設備工事）/2001629,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),お客様プラント設備の監視サービス・点検サービス・設備更新の営業   就業日：月曜日から金曜日（隔週土曜日出勤） 勤務時間：午前8時から午後5時 ボーナス・昇給：1回/年 【福利厚生】 社会保険加入・民間医療保険加入・ビザ/ワークパーミット支給 車貸与・他応相談,"営業・企画営業（法人向け）,サービス,施工管理・設備・環境保全","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB80,000.00 - THB150,000.00",,,,,,
2001637-A,BKK,機械技術者・施工管理（プラント・設備工事）,https://kyujin.careerlink.asia/job/機械技術者-施工管理（プラント-設備工事）/2001637,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),機械設備および配管に関する日本時お客様の相談窓口 新設備に関するヒアリング 設計およびタイ人への指導 施工管理、主にタイ人へのアドバイス 協力会社との調整   就業日：月曜日から金曜日（隔週土曜日出勤） 勤務時間：午前8時から午後5時 ボーナス・昇給：1回/年 【福利厚生】 社会保険加入・民間医療保険加入・ビザ/ワークパーミット支給 車貸与・他応相談,"施工管理・設備・環境保全,エンジニア","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB80,000.00 - THB150,000.00",,,,,,
2001651-A,BKK,ソリューション提案営業（省エネ商社・設備工事）,https://kyujin.careerlink.asia/job/ソリューション提案営業（省エネ商社-設備工事）/2001651,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),主に省エネ設備（太陽光など）の提案営業 お客様プラントの省エネ診断 お客様の省エネに関するご要望の把握 自社エンジニアとの協業によるソリューションの構築・提案 海外設備メーカとの交渉     就業日：月曜日から金曜日（隔週土曜日出勤） 勤務時間：午前8時から午後5時 ボーナス・昇給：1回/年 【福利厚生】 社会保険加入・民間医療保険加入・ビザ/ワークパーミット支給 車貸与・他応相談,"営業・企画営業（法人向け）,サービス,施工管理・設備・環境保全","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB80,000.00 - THB150,000.00",,,,,,
2001661-A,BKK,電気技術者・施工管理（プラント・設備工事）,https://kyujin.careerlink.asia/job/電気技術者-施工管理（プラント-設備工事）/2001661,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),電気設備に関する日本人お客様の相談窓口 新設備に関するヒアリング 設計およびタイ人への指導 施工管理、主にタイ人へのアドバイス 協力会社との調整   就業日：月曜日から金曜日（隔週土曜日出勤） 勤務時間：午前8時から午後5時 ボーナス・昇給：1回/年 【福利厚生】 社会保険加入・民間医療保険加入・ビザ/ワークパーミット支給 車貸与・他応相談,"サービス,施工管理・設備・環境保全,エンジニア","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB80,000.00 - THB150,000.00",,,,,,
2008296-A,30,工場管理  (射出成型工場),https://kyujin.careerlink.asia/job/工場管理-射出成型工場/2008296,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),射出成型品の製造に係わる工場管理業務全般 ＊日本人マネージャからの指導・教育あり（Ojt）   勤務日 ：月から土（土曜日は1回/月休み） 勤務時間：7: :00 ボーナス・昇給：1回 / 年 社会保険加入・民間医療保険加入・Visa/Wpサポート・住宅手当・会社送迎あり（工場近隣地区から）,"生産管理,製造管理,工場生産・製造（プラスティック）","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.negotiable,,,,,,
2008299-A,11,秘書  (中国語必須/エアコン製造),https://kyujin.careerlink.asia/job/秘書-中国語必須-エアコン製造/2008299,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),"エグゼクティブのスケジュール管理および関係者への通知 事務室、飲食物、経営者の軽食、顧客のサポート 出張手配（航空券・車・ホテル・予約など） 要求に応じた社内外の作業の調整フォローアップ 文書の翻訳/会議での翻訳/文書の保管/レポート、手紙、その他の関連するものの準備 エグゼクティブのレセプション   勤務日: 月から金曜日（土曜日は会社カレンダーによる） 勤務時間：8時からから17時 Wp/Visaサポート,ボーナス・昇給1回/年 社会保険加入・民間保険加入・食事手当・皆勤手当など","サービス,人事・総務,通訳・翻訳","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.negotiable,,,,,,
2029140-A,HN,営業アシスタントマネージャー(韓国企業向け),https://kyujin.careerlink.asia/job/営業アシスタントマネージャー-韓国企業向け/2029140,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・ベトナム国内の韓国系企業向けに営業活動、およびマーケティング活動。・営業部門の書類の管理、システムの分類。・見積書、契約書、レポートの準備。・既存顧客の維持、新規顧客の開拓。・顧客のフォローアップ、クレーム処理。・上司から割り与えられた業務を担当する。   ・勤務時間:月～金/第1土曜日 8:00～17:30・ハノイ市内から通勤車両あり ・海外旅行傷害保険:会社負担・ボーナス:年1回・インセンティブ有,"営業・企画営業（法人向け）,施工管理・設備・環境保全,エンジニア","","307, 535 Kim Ma, Ba Dinh, ハノイ","USD4,000.00 - USD4,500.00",,,,,,
2046204-A,HN,インフラエンジニアマネージャー,https://kyujin.careerlink.asia/job/インフラエンジニアマネージャー/2046204,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),"ベトナムを中心とした1000人体制のグローバルエンジニアチームを支えるitインフラチームをマネジメントしていただきます。 【業務内容】 ■顧客向けシステム開発における、インフラ設計・構築業務 　・インフラ設計/構築 　・ログ収集・データ解析基盤の設計・構築・運用 　・既存システムの耐障害性、可用性、パフォーマンスの引き上げ 　・各種オペレーション自動化スクリプトの設計・開発 　・各種監視システムの構築 　等 ■社内システム基盤の改善 　・社内コミュニケーションツール等の管理、改善 　・新規拠点開設時の社内インフラ設計、整備 　・社内情報システム部門のマネージメント 　等 ※顧客向けシステム：社内基盤はおよそ、7:3の割合でご担当頂く想定です【多種多様なプロジェクト】■Ruby on RailsやLaravel(PHP)などのモダンなフレームワークを用いたWebサービスの開発。■Java(Struts, Play Framework, etc)やC#(.net framework)を用いた大規模基幹システムの開発。■グローバルマーケット向けのスマートフォンアプリケーション開発。■IoTや機械学習分野など、カッティングエッジな技術を適用したプロジェクトの推進。 【ツールの活用】■Redmine, Jira, Backlogなどのプロジェクト管理ツールを活用した開発プロセス管理。■GitHubを活用したソースコードレビュー。例) 3名+リーダー1名のレビューでマージ可能。■自社開発のFramgia CI/CDツールを用いた継続的インテグレーション/デリバリ。■zoom.us, appear.inやChatworkを用いてグローバルチームでのコミュニケーション実施。 勤務体系 7:45～16:45■完全週休2日制（土・日・祝祭日）■年末年始休暇（ベトナムにおいては旧正月休暇）■育児休暇■介護休暇■慶弔休暇※年間休日 120日以上 福利厚生 ■交通費支給■昇給（随時）■賞与（年2回）■各種保険完備■書籍購入制度■健康診断■服装自由■デュアルディスプレイなどご用意■自宅作業可■投資先の日本酒飲み放題■フリードリンク■フリー朝ごはん■屋内全面禁煙","エンジニア,IT","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD3,500.00 - USD6,000.00",,,,,,
2054248-A,BD,ロボットエンジニア,https://kyujin.careerlink.asia/job/ロボットエンジニア/2054248,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),営業活動として、問い合わせの対応、新規開拓・既存顧客への訪問。 製造工程における自動化要望の確認と、ソリューションの提案 ロボット制作における進捗管理・制作指導と、進捗連絡窓口として顧客対応 設置時の立会い及び、設備の調整業務   勤務時間：8: :00勤務日：月～土曜、第１、第３、第5土曜日休み,"営業・企画営業（法人向け）,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
2060598-A,HN,歯科医師(歯科医院),https://kyujin.careerlink.asia/job/歯科医師-歯科医院/2060598,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),ハノイにあるデンタルクリニックにて、歯科医師の業務 ・主な患者様は日本人、時々外国人患者もいらっしゃいます。・カルテや医療関係の書類の作成など・歯科医師としての必要業務全般 ・勤務曜日：クリニックカレンダーあり(毎週木曜は休診)・勤務時間：クリニックカレンダーあり(9:00〜20:00で午前のみ午後のみの日もあり)・労働許可証取得・渡航費用負担・テト休暇あり その他条件は面接時にお伝えします。,サービス,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
2063541-A,12,営業スタッフ（アパレル副資材）,https://kyujin.careerlink.asia/job/営業スタッフ（アパレル副資材）/2063541,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),自社製品の販売において、縫製工場やアパレルメーカーを中心に営業スタッフとしてご勤務頂きます。   自社製品販売における新規開拓営業  既存顧客の対応と、製品配送における進捗管理業務   勤務時間：8：00～17：00 勤務日：月～土曜（土曜は会社のカレンダー依存、平均して月1回休み）,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,200.00",,,,,,
2075486-A,24,営業アシスタントマネージャ,https://kyujin.careerlink.asia/job/営業アシスタントマネージャ/2075486,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人)," 営業チームの全般責任者 会社目標に合った販売計画の策定、適切な戦略の実施を図る 企業目標に合った製品開発の提案と市場開拓 営業部・個人の目標の設定・管理 主要顧客との良好な関係の維持 顧客のビジネスを良く理解し、顧客満足度の高いサービスの提供 在庫管理（在庫品の処分を含む） 内部計画管理の基礎となる営業チームの正確な売上予測 営業・マーケティング部門の人事管理 営業・マーケティング部門の団結心の養成 営業チームの業務を最大限能率化させるための施策の立案・実行 営業管理スタッフのサポートの下、円滑かつ、タイムリーな日常業務の実行の監督 営業・マーケティング部門のための新システムの管理、他部署との連携、売り上げ分析の作成 製品コスト管理・指導   勤務日 / 月―金 / 8: :00 ボーナス（業績による）, 昇給（年1回） 社会保険, 携帯電話手当て,食事手当て, 交通費（月最大 バーツ）",営業・企画営業（法人向け）,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB60,000.00 - THB80,000.00",,,,,,
2088022-A,BKK,建築施工管理技術者（渡航費用会社負担/エンジニアリングカンパニー）,https://kyujin.careerlink.asia/job/建築施工管理技術者（渡航費用会社負担-エンジニアリングカンパニー）/2088022,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),"・建築工事の施工管理・品質管理 ・場所は、タイ国全域の工業団地がメイン。 ・タイ人のスタッフ、タイローカルの協力会社と協業し ㎡程度,1階～3階建ての工場建築が主業務   勤務時間： 8: :30 休日・休暇： 日・土・祭日  / 有給休暇 待遇・福利厚生： 就労ビザ / 労働許可証 賞与 1回 / 年（実績による） 現地社会保険 現地医療保険 社用車および運転手貸与 渡航費用会社負担",施工管理・設備・環境保全,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.more_than,,,,,,
2088024-A,BKK,電気工事施工管理技術者（エンジニアリングカンパニー）,https://kyujin.careerlink.asia/job/電気工事施工管理技術者（エンジニアリングカンパニー）/2088024,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),"・電気工事の施工管理・品質管理   勤務時間： 8: :30 休日・休暇： 日・土・祭日  / 有給休暇 待遇・福利厚生： 就労ビザ / 労働許可証 賞与 1回 / 年（実績による） 現地社会保険 現地医療保険 ・場所は、タイ国全域の工業団地がメイン。 ・タイ人のスタッフ、タイローカルの協力会社と協業し ㎡程度,1階～3階建ての工場建築が主業務    ",施工管理・設備・環境保全,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.more_than,,,,,,
2101635-A,HCM,営業スタッフ（リサイクル・非鉄金属）,https://kyujin.careerlink.asia/job/営業スタッフ（リサイクル-非鉄金属）/2101635,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),新規顧客開拓、及び既存顧客に対する営業活動 受注時の入り口（書類業務）から納品、アフターケアまでの進捗を含めた管理及び対応。 マーケティング、営業報告書の作成 営業チームの目標設定における管理サポート   勤務時間：8: :00勤務日：月~土（土曜月2回出勤：8: :00）,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD3,000.00",,,,,,
2107466-A,BKK,営業（Factory Automation System）,https://kyujin.careerlink.asia/job/営業（factory-automation-system）/2107466,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),•顧客を訪問を行い、顧客のニーズを理解し情報を収集する。 •自社fa製品およびソリューションを用いて、お客様の問題または生産性を改善するための提案を行う。 •デモユニットを使用して、新製品およびソリューション情報を顧客にデモンストレーションを行う。 •顧客情報を日本語または英語で日本へ報告する。 •会社のマーケティングイベント協力し、サポートするため。 •自社の外国人スタッフをサポートする。   勤務日/時間:　月曜日から金曜日/８時から17時 福利厚生 社会保険加入・民間医療保険加入・プロビデントファンド 賞与有・電話費用支給・制服支給・年休,"営業・企画営業（法人向け）,コンサルタント","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB50,000.00 - THB70,000.00",,,,,,
2112051-A,BKK,アシスタント営業マネージャ（オートリース）,https://kyujin.careerlink.asia/job/アシスタント営業マネージャ（オートリース）/2112051,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),主に日系企業を対象とした、自動車リースの販売促進（既存・新規） 上記に関連する他部門との協業 トラブル対応 バンコク近郊工業団地への営業有り（会社所有車を運転） 社内購買部との納期の調整 契約先の与信管理 営業戦略立案・サポート チーム目標・メンバーの管理   勤務日/時間　月―金/8: :00  　休日：タイのカレンダーに準ずる 有給：１年経過後7日 社会保険加入・民間医療保険加入・プロビデントファンド有り 通信教育有り,営業・企画営業（法人向け）,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB70,000.00 - THB85,000.00",,,,,,
2112061-A,11,購買担当 (電子部品製造),https://kyujin.careerlink.asia/job/購買担当-電子部品製造/2112061,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),材料ストック在庫の確認とステータスのアップデート 発注書の発行と納品フォロー Boi関連事項の海外サプライヤーとの調整 価格交渉および支払要件の確定 他関連部署との調整 購買に関する問題の把握と解決   勤務日/時間: 月曜から金曜日/8: :00 ボーナス２回/年 社会保険加入・Visa/Wpサポート・プロビデントファンドあり その他：応相談,"仕入れ・バイヤー,貿易、国際業務,物流","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB70,000.00 - THB100,000.00",,,,,,
2116430-A,HN,営業シニアマネージャー(韓国企業担当),https://kyujin.careerlink.asia/job/営業シニアマネージャー-韓国企業担当/2116430,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・当社の製品・サービスを、ハノイ市内・近隣の韓国系企業に直接販売する。・顧客に電話、訪問し、潜在的な顧客を開拓する。・売上目標の達成に向け、当社の成長に貢献する。・お客様へのプレゼンテーション、製品紹介。・業界や競合データの把握。・月次の売上報告書の提出。・勤務時間:月〜金曜日 8:00〜17:00、土曜日 時々出勤・顧客訪問時の移動手段:タクシーを使用・医療保険、就労ビザ、就労許可証の発行に関する費用:会社負担,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,850.00 - USD2,000.00",,,,,,
2122033-A,HCM,建設会社 営業担当,https://kyujin.careerlink.asia/job/建設会社-営業担当/2122033,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・日系・非日系問わず既存顧客のフォロー業務・新規開拓営業・ベトナム人営業人材の指導・見積書・プレゼンテーション資料の作成・ベトナム国内外の出張有   ・勤務日時:月〜金曜日、第2・4土曜日 8:00〜17:00・休日:第1・3・5土曜日、日曜日、祝日 ・Visa、労働許可書の取得:会社負担・一時帰国手当:年1回 ・ベトナムにて民間の医療保険に加入(会社負担),"営業・企画営業（法人向け）,建築・土木","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD4,000.00",,,,,,
2148325-A,BKK,マネージングダイレクター補佐(会計会社),https://kyujin.careerlink.asia/job/マネージングダイレクター補佐-会計会社/2148325,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),ＭＤの補佐として下記業務を担当いただきます。 日系お客様の窓口として、顧客からの会計税務の問合せ対応 会計・税務・監査業務の中でのお客様とのコーディネート業務 月次・年次決算書、および監査報告書の作成およびチェック 業務の進捗状況およびスケジュールの管理、指導業務   勤務日/時間：月曜日から金曜日まで/9:00から18:00まで 福利厚生 社会保険加入・Visa/Wpサポート・賞与あり・他応相談  ,"経営幹部（CEO・CFO・COO等）,会計・税務,コンサルタント","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB50,000.00 - THB80,000.00",,,,,,
2148349-A,BKK,海外拠点 管理者候補(会計会社),https://kyujin.careerlink.asia/job/海外拠点-管理者候補-会計会社/2148349,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),マネージングダイレクターの候補者として 会計会社のタイ拠点事業所運営業務全般 日系企業の要求・相談対応 会計・税務・監査業務の監督   勤務日/時間：月曜日から金曜日まで/9:00から18:00まで 福利厚生 社会保険加入・Visa/Wpサポート・賞与あり・他応相談,"経営幹部（CEO・CFO・COO等）,経理・財務,会計・税務","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB100,000.00 - THB150,000.00",,,,,,
2151904-A,11,機械メンテナンスエンジニア（金属加工）,https://kyujin.careerlink.asia/job/機械メンテナンスエンジニア（金属加工）/2151904,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),金属加工機メンテナンス全般 予防保守計画・実施 障害対応 オーバーホール メンテナンス部品管理 タイ人への指導   勤務日：月曜日から金曜日（土曜日は会社カレンダーによる） 勤務時間：8時から17時 社会保険加入・Visa/Wpサポート・民間医療保険加入・ボーナス有 その他,"施工管理・設備・環境保全,その他整備・生産・製造・工事関連職,エンジニア","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.negotiable,,,,,,
2162362-A,HY,営業管理担当,https://kyujin.careerlink.asia/job/営業管理担当/2162362,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・ベトナム北部の拠点で営業を中心とした管理業務。 ・弊社が取り扱う機械製品の設置に向け、日系製造業の工場･工業団地を中心に新規開拓営業。(別途インセンティブあり)・ベトナム人の営業人員(3〜5名ほど)の進捗管理。 ・日本人所長のサポート業務(所長から指示された業務)。勤務時間:月～金、隔週土曜日 8:30～17:15まで ハノイ市内より送迎車あり,営業・企画営業（法人向け）,営業管理職,"307, 535 Kim Ma, Ba Dinh, ハノイ","USD1,500.00 - USD2,200.00",,,,,,
2164458-A,,建築全般業務(施工管理/積算),https://kyujin.careerlink.asia/job/建築全般業務-施工管理-積算/2164458,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・日系工場やビルなど、建設案件に係る施工管理・積算など・能力・経験に応じ、客先折衝(営業など)・日本本社への報告業務 ・就業時間:48時間/週(208時間/月)・休日:土日(事務所内勤)、現場作業所は作業所カレンダーによる(日曜・祝日出勤等の場合、代休を取得) ・Visa、労働許可書の取得;会社負担・住宅手当:共同宿舎に入居、あるいは500 Usd/月の家賃手当・一時帰国手当:年1回・海外旅行傷害保険:年1回・通勤車両、通信手当、健康診断など,"建築・土木,施工管理・設備・環境保全","","307, 535 Kim Ma, Ba Dinh, ハノイ","USD3,000.00 - USD5,000.00",,,,,,
2167353-A,BKK,和食料理人,https://kyujin.careerlink.asia/job/和食料理人/2167353,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),仕事内容 日本食居酒屋の調理担当 鮮魚の調理 タイ人への指導   その他 勤務日・時間：月間6日休み・10時から24時の間（実労時間9時間） 社会保険加入・年休制度有り・勤務開始4ヶ月目より店舗売り上げに応じコミッション有、ボーナス1回/年,飲食 / アミューズメント,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB65,000.00 - THB120,000.00",,,,,,
2167354-A,BKK,日本食居酒屋 店長候補,https://kyujin.careerlink.asia/job/日本食居酒屋-店長候補/2167354,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),仕事の内容 日本食居酒屋の店舗マネージ 従業員への教育 サービス・品質向上/衛生管理 売り上げ・コスト管理 スタッフ勤務スケジュール作成・調整・管理 他店舗とのマンパワー調整   その他 勤務日・時間：月間6日休み・10時から24時の間（実労時間9時間） 社会保険加入・年休制度有り・勤務開始4ヶ月目より店舗売り上げに応じコミッション有、ボーナス1回/年,飲食 / アミューズメント,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB60,000.00 - THB100,000.00",,,,,,
2179005-A,BKK,オンライン授業運用サポート*経験不問*（語学学校）,https://kyujin.careerlink.asia/job/オンライン授業運用サポート-経験不問-（語学学校）/2179005,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),オンライン授業の運用サポート/ 受講者サポート オンラインコンテンツ運用サポート   勤務日/時間:  月曜日から金曜日/9: :30 昇給・ボーナス有 Visa/Wpサポート、社会保険加入、有給休暇、疾病休暇あり,"サービス,IT,教育 / 訓練 / 日本語教師","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.more_than,,,,,,
