Job ID,Location ID,Title,Final URL,Image URL,Subtitle,Description,Category,Contextual keywords,Address,Salary,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
1726678-A,BD,営業兼マーケティングコンサルタントスタッフ（輸送機械）,,,キャリアリンク (仲介求人),ベトナム人営業スタッフと協力し、自社製品の販売活動にあたりサポートを頂きます。 営業スタッフより、見積もり依頼を頂いた企業様など、購入に対し検討頂ける企業様や、新規進出企業など、自社製品の購入検討ができそうなお客様企業を中心に、営業活動をご担当頂きます。 配送や契約書類作成における実務を行う事はありませんが、配送進捗・フローの確認・管理を行って頂き、お客様への報告業務を行っていただきます。 商品の勉強会も開催している為、製品知識のない方でも関係です。   勤務時間：8：00～16：30勤務日：月～土曜（土曜日は12時まで）,"営業・企画営業（法人向け）,工場生産・製造（輸送用機器・家電・電子機器系）","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,800.00 - USD2,300.00",,,,,,
1727813-A,KL,ツアーコンサルタント（日系旅行業）,,,Agensi Pekerjaan An Asia Sdn Bhd（仲介求人）,企画、予約 マーケティングや見積もり作成 旅程表やその他資料の翻訳 ウェブサイトへの情報アップデート 日本や他国のスタッフとの対応,サービス,"","B-9-2(A), Level 9, Block B, Northpoint Offices, Mid Valley City, クアラルンプール","Yen12,000.00",,,,,,
1727949-A,KL,Webサイト構築（日系it業）,,,Agensi Pekerjaan An Asia Sdn Bhd（仲介求人）,自社サービス入会時のオペレーションサポート 利用中クライアントからの問い合わせ対応、社内調整 問い合わせ課題の調査、検証 マニュアル、ガイド等の作成,IT,"","B-9-2(A), Level 9, Block B, Northpoint Offices, Mid Valley City, クアラルンプール","Yen15,000.00",,,,,,
1596744-A,JK,プログラムマネージャー<Jp410619>,,,Osselnajaya（仲介求人）,工場から顧客への橋渡しとなるポジションとなります。 日々の工程進行する中で、現場では必要に応じて方向性を示し、プラントとプログラムに関連するさまざまな問題解決して確実な製品発送を確保していただきます。 必要に応じて他のリア部門などからのサポートを得ながら納期やコスト問題にフォーカスします。   【補足】 ■給与：支払いはルピア ■住居：応相談 ■通勤：通勤車（ドライバー付け）貸与あり ■その他：ＴＨＲあり  勤務地：ジャカルタ市外   カーシートを製造するアメリカの会社です。現在、インドネシアに常駐の日本人はおらず、タイから出張ベースで担当されています。工場長はマレーシア人です。,工場生産・製造（輸送用機器・家電・電子機器系）,"","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR25,000,000.00 - IDR60,000,000.00",,,,,,
1596821-A,JK,営業<Jp470719>,,,Osselnajaya（仲介求人）,主に、シーメンス社製のＣＡＤソフトウェアの促進、販売。ＣＡＤの知識不要。どちらかと言うとコネクションやネットワークを築くことが主な業務。　対象は製造業になるので、工業団地への営業が苦にならない、やる気のある方。　また、駐在員の方がマレーシアの責任者と兼任のため、サポート業務。 【補足】 ■給与：支払いはルピア ■住居：応相談 ■通勤：応相談 ■保険：医療保険あり ■その他：インセンティブ制度   勤務地：ジャカルタ市内  ,営業・企画営業（法人向け）,"","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
1596970-A,JK,営業<Jp580919>,,,Osselnajaya（仲介求人）,既存のお客様との取引を維持拡大するアカウントマネジメント新規顧客開拓も若干あり ＊パフォーマンス次第本社採用の可能性有＊接待なし＊研修プログラム有 【補足】 ■給与：支払いはルピア ■住居：本人パフォーマンス次第 ■通勤：車・運転手支給   勤務地：ジャカルタ市外  ,営業・企画営業（法人向け）,"","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
1596977-A,JK,工場受注発注管理<Jp590919>,,,Osselnajaya（仲介求人）,電子部品の受注発注管理をして頂きます。本社から車で5分ぐらいの工場での勤務となります。 ＊パフォーマンス次第本社採用の可能性有＊接待なし＊研修プログラム有 【補足】 ■給与：支払いはルピア ■住居：本人パフォーマンス次第 ■通勤：車・運転手支給   勤務地：ジャカルタ市外  ,仕入れ・バイヤー,"","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
1430519-A,JK,営業<Jp020119>,,,Osselnajaya（仲介求人）,主に、ホテル、レストラン(日系問わず）への営業。新規顧客開拓、既存顧客のフォロー。日本本社と報告、調整業務。厨房機器のメンテナンスも含むが、技術的な知識は不要。常駐の日本人駐在員がいない為、将来の現地法人の責任者候補になり得る。 営業経験により日本研修あり。（新卒は2年程）   【補足】 ■給与：支払いはルピア■通勤：営業時は車・ドライバー有り *勤務地:ジャカルタ市外,営業・企画営業（法人向け）,"","19th Floor Mid Plaza I Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR20,000,000.00 - IDR40,000,000.00",,,,,,
1430553-A,JK,トリマー　グルーマー<Jp050119>,,,Osselnajaya（仲介求人）,主に、犬・猫などペットのトリマーを対応して頂きます。 カスタマー対応もあり 【補足】 ■給与：支払いはルピア  ＊勤務地：ジャカルタ市内,サービス,"","19th Floor Mid Plaza I Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ",translation missing: ja.web.common.more_than,,,,,,
1547631-A,,輸出入担当スタッフ（家具）,,,キャリアリンク (仲介求人),自社の輸出入を含めたシッピングの管理者となっていただきます。   勤務時間：07：30 ～ 16：30　 勤務日：月～土曜（月1回、土曜日休み   ＜手当＞ 海外医療保険への加入。年1回の日本への一時帰国手当。食事手当。住居支給。,"貿易、国際業務,物流","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD3,000.00 - USD4,000.00",,,,,,
1649330-A,JK,土地販売、賃貸工場・倉庫リーシング、テナント・リレーション業務<Jp721119>,,,Osselnajaya（仲介求人）,工業団地のテナント企業対応が主な業務入居企業様への相談・サポート業務、自治会事務局業務、入居企業様向けのセミナーの開催などテナント企業と信頼関係の築ける方を希望。 【補足】 ■給与：支払いはルピア ■住居：規定予算内で会社全額負担 ■通勤：通勤車（ドライバー付け）貸与あり ■保険：医療補助あり ■賞与：会社業績及び個人業績による。宗教手当（Thr)給与の１ヵ月分。 ■その他： お客様対応時、残業、休日出勤、深夜対応あり 勤務地：ジャカルタ郊外,"営業・企画営業（法人向け）,サービス","","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ",translation missing: ja.web.common.more_than,,,,,,
1686374-A,JK,Cio補佐 (最高情報責任者)＜Jp050120＞,,,Osselnajaya（仲介求人）,前任が3月末に日本に戻るため、後任を探しております。主なお仕事内容は75人のit部門の組織マネジメントとテクニカルな部分に関して会社に導入するべき技術の提案していきます。 1次面接はスカイプ面接可能！ 【補足】 ■給与：（表示は年収です）（スキル・経験による）支払いはルピア ■住居：応相談 ■通勤：応相談 ■保険：健康保険 勤務地：ジャカルタ市内  ,経営幹部（CEO・CFO・COO等）,"","Mid PlazaⅡ, 19th Floor, Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","Yen5,000,000.00 - Yen10,000,000.00",,,,,,
1686678-A,JK,編集者<Jp070220>,,,Osselnajaya（仲介求人）,インドネシア語の新聞記事を読み、日本語記事へ翻訳したり、自身で取材したもので記事を作成する。海外出張もあります。 面接時にテストあり。日本在住の方は日本本社での面接が可能です！ 補足】 ■給与：支払いはルピア ■住居：給与込み ■通勤：実費精算　会社負担　外回り社用車あり ■保険：海外保険あり（一部自己負担） ■その他：携帯通話料Rp20万/月   勤務地：ジャカルタ市内,通訳・翻訳,"","Mid PlazaⅡ, 19th Floor, Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR22,000,000.00",,,,,,
1288463-A,DNI,サプライヤー品質管理スタッフ,,,キャリアリンク (仲介求人),自社の縫製品を委託できる工場の選定とその委託工場の品質管理 繊維関連の仕入れ先の選定 複数の委託工場の品質管理と納期管理   勤務時間：8:00～17:00 勤務日：月～土曜、土曜日隔週休み,"マーチャンダイザー,仕入れ・バイヤー,品質管理または品質保証","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00 - USD3,500.00",,,,,,
1651549-A,HCM,レストランマネージャー,,,キャリアリンク (仲介求人),  ‐人事：シフト作成、採用計画・面接、人事評価など‐会計：売上管理、コスト（主に人件費と食材費：Fl）管理、仕入管理など‐販売促進：プロモ―ション企画立案、一部商品開発など‐営業明るく積極的な営業、オペレーションの構築お取ひき先様との連絡・交渉など 上記業務を、メールやエクセルを使い、人的管理を含めて担当頂きます。   （勤務時間）11：30～23：30 （シフト勤務）休日数：週休1日＋有給1日/月＋ベトナムの祝日の日数 （手当など）まかない有りvisa、労働許可証の取得海外保険（応相談）  ,"サービス,飲食 / アミューズメント","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,800.00 - USD2,800.00",,,,,,
1654914-A,JK,営業<Jp741219>,,,Osselnajaya（仲介求人）,設備営業の日本人を募集中。新卒者も応募可能！素直で新しい事を真剣に学びたい人を探してます。 場合によっては日本の名古屋にて数ヶ月の研修期間有。   【補足】 ■給与：支払いはルピア ■住居：応相談 ■通勤：応相談 ■賞与：会社の業績次第   勤務地：ジャカルタ郊外  ,営業・企画営業（法人向け）,"","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR20,000,000.00 - IDR25,000,000.00",,,,,,
1695392-A,JK,営業・企画＜Jp120220＞,,,Osselnajaya（仲介求人）,・技能実習生、特定技能事業に関する業務全般 ・顧客対応業務（日本からの来客対応等） ・事務業務全般（リクルート事務、申請事務等） ・教育関連管理業務 ・その他関連業務 特定技能実習事業は介護業や漁業、建設業、宿泊業、外食業、ビルクリーニング業など多岐にわたります。 事業拡大に伴い、新たな人材を複数名募集いたします。 【補足】 ■給与：経験に応じて応相談　支払いはルピア ■住居：応相談 ■通勤：応相談 ■保険：医療保険あり  勤務地：ジャカルタ市内・市外,営業・企画営業（法人向け）,"","Mid PlazaⅡ, 19th Floor, Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ",translation missing: ja.web.common.negotiable,,,,,,
1364869-A,HN,Pmoエキスパート（東京orハノイ勤務）,,,キャリアリンク (仲介求人),Awesomeを生み出す800人のエンジニア組織のPMOを募集します！ 一般的にpmoと呼ばれる部署を社内ではpao（プロジェクトアクセラレーションオフィス）と呼んでいます。 そこに秘めた思いは3つあり、 ・一般的なpmoの業務に加え人事や社内教育などの幅広い領域を担うこと ・チェック機関ではなくプロジェクトの成果にコミットすること ・Itの現場感とノウハウを活かしていくこと です。 5年間で1000人規模まで急成長してきた会社なので、その規模に比べて仕組みが整いきっていない部分がまだまだあります。それらを補い開発のレベルを更に上げるという意味で、車内においてpaoは非常に重要な役割を担っています。 【主な業務内容】 下記はあくまでも一例ですが、あくまでもご自身で定義して推進していただきます！ ・プロジェクトから報告を受けたインシデントの情報収集/恒久対策の立案 ・新規オペレーション（ワークフローやチェックリストなど）の考案/導入 ・社内オペレーションに関するアンケートの考案/実施/改善計画 ・インバウンドでの営業 ・特定プロジェクトのマネジメント/改善業務 ・エンジニアメンバーの採用面接 etc… 【言語について】 Pmo業務では日本人スタッフもしくは、日本語が喋れるベトナム人マネージャーと仕事をする機会が多いため、英語が喋れなくても大丈夫です。 ただ、英語が喋れればより多くの人とコミュニケーションが取れますし、仕事の範囲や学びの幅も大きく広がります。    ,IT,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
1691732-A,BN,営業（エレクトロ二クス関連）,,,キャリアリンク (仲介求人),工場にて製造された電子機器に使用されるフィルムや粘着テープをベトナム国内の日系・韓国系・中国系企業を中心に新規開拓していただきます。 見積もりから出荷・アフターサービスまで幅広くサポートし、企業の業績に御貢献していただきます。   勤務時間：8時～17時 出勤日：月曜～金曜、土曜隔週出勤、日祭日休日 福利厚生：年1回社員旅行、社用車で出迎え有 その他条件は面接にて説明 ※勤務先はバクニン省の隣にあるバクザン省の外資系企業向け工業団地となります。,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD3,000.00",,,,,,
1694307-A,,顧客対応兼シッピング管理スタッフ（製造：電子部品）,,,キャリアリンク (仲介求人),お客様に納品する部品の在庫管理・確認と、その手配業務の管理頂きます。 日本本社やその他仕入れ先より、商材を仕入れ、お客様工場に納品しております。 その全体の管理業務及びトラブル時の対応を、ご担当頂きます。   市場のマーケティング業務 自社で潜在的にお付き合いの可能性がある企業様への開拓業務を頂きます。（サプライヤー、協力委託先、販売先）   勤務時間：８時～１７時勤務日：月～金、土曜半日,"営業・企画営業（法人向け）,品質管理または品質保証,倉庫管理","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00 - USD3,000.00",,,,,,
1736323-A,HN,コンサルタントスタッフ(コンサル),,,キャリアリンク (仲介求人),基本的には社内にて日本企業様の窓口対応、総務サポートを行っていただきます。 月に数回は進出予定のお客様と同行して外出の機会がございます。 →　レンタル工場新規、既存のお客様対応 →　建設工事、内装工工事等の打合せ、資料作成 →　総務の仕事のサポート   従業員　17名 8: :00 月～金　土曜日半日出勤 レンタカーあり 勤務先：ハノイ事務所中心　フンイエン、ハナム省その他 労働許可証は会社で補助 テトボーナス、ベトナム社会保険加入,"営業・企画営業（法人向け）,人事・総務","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,600.00 - USD2,000.00",,,,,,
1700035-A,HCM,営業スタッフ（編集・記事作成）,,,キャリアリンク (仲介求人),自社に広告掲載を頂ける可能性のある企業様へ対し、営業活動をいただきます。 （潜在顧客のリスト作成、レポート、アポイント取得、訪問、説明） お客様から広告受注時は、広告掲載にあたっての要望を確認し、自身でその企業様の原稿を記載いたします。 自社のデザインスタッフへの指示業務から出来上がりまで管理頂き、最終的にお客様へのサンプル提案や決定までの流れをご対応いただきます。   勤務時間：9:00～18:00 勤務日：月～金,"営業・企画営業（法人向け）,サービス","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,700.00",,,,,,
1154599-A,DNI,製造管理者（縫製）,,,キャリアリンク (仲介求人),工場内の製造管理及び改善業務 不良品発生時の対応 教育業務（技術指導が出来れば尚可）   勤務時間：8:00～17:00勤務日：月～土曜、土曜日隔週休み,"工場生産・製造（輸送用機器・家電・電子機器系）,品質管理または品質保証,製造管理","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD3,000.00",,,,,,
1480915-A,HCM,旅行企画手配スタッフ,,,キャリアリンク (仲介求人),旅行企画の立案と手配 日本人旅行客のサポート、クレーム対応 団体客の対応（ホテルチェックイン、進行管理） ※旅行中のお客様と直接接する機会は多くはなく、ツアー前の要件確認での電話対応など、基本的に裏方での業務になります。   ＜勤務時間＞ 8: :30 月～金（土日、ベトナム祝日、日本祝日休み） 何かお客様にトラブルがあった場合には対応頂く必要があり、その際には休日での出社もございます。 ＜手当＞ Visa、労働許可書取得費用、海外保険会社負担、3年目から1時帰国手当アリ、2年目から賞与年2回,営業・企画営業（個人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,200.00",,,,,,
1702247-A,JK,アシスタントスタッフ＜Jp080220＞,,,Osselnajaya（仲介求人）,"会計コンサルティング業務　ー　お客様と会計士の方々とのコーディネート　 補足】 ■給与：支払いはルピア ■住居：応相談 ■通勤：補助あり（Rp. ,000 / 月） ■保険：Medical Allowance: Rp ,000 / 年、 民間会社の入院保険加入 勤務地：ジャカルタ市内  ",会計・税務,"","Mid PlazaⅡ, 19th Floor, Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ",translation missing: ja.web.common.more_than,,,,,,
1702909-A,HN,日本語教員,,,キャリアリンク (仲介求人),&lt;仕事の内容&gt; ベトナム人の幼稚園・小学生・中学生に日本語教育を行っていただきます。 対象者が未成人となります。 幼稚園教諭、小学校、中学校の教員資格がある方は優遇されます。   8: :00 月〜金(土曜出勤もあり） 労働許可証は会社で取得帰国手当年1回 初めの渡航時の片道航空券至急会社近くに寮あり(会社負担で使用可能)  ,教育 / 訓練 / 日本語教師,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,800.00 - USD2,500.00",,,,,,
1160857-A,DNI,製造管理者,,,キャリアリンク (仲介求人),工場内の製造管理及び改善業務 不良品発生時の対応 教育業務（技術指導が出来れば尚可）   勤務時間：8:00～17:00勤務日：月～土曜、土曜日隔週休み,"工場生産・製造（輸送用機器・家電・電子機器系）,品質管理または品質保証,製造管理","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD3,000.00",,,,,,
1411394-A,HN,Itコンサルタント,,,キャリアリンク (仲介求人),"クライアントのコアメンバーとして、0→1でビジネス開発をしていただきます。 当社のクライアントはスタートアップがメインになりますが、アイディアはあるもののビジネスモデルの構築や市場調査・競合調査などサービス設計や開発に至るまでの設計に時間がかかってしまっているケースも存在します。 ビジネスサイドの上流工程からジョインして開発までの整理をしていただく役割を期待しています。またベトナムを中心にエンジニアを約1000名体制で構築していますので、PMとして開発もリードすることで、サービスのローンチ・エンハンスまで一気通貫で担当いただくことも可能です。 あくまでも「どうすればビジネス・サービスの成功するのか」にコミットいただける体制です。開発プロジェクトのマネジメントからビジネス開発のマネジメント、特定業務領域のみのコンサルティングから幅広領域への拡大など、ご自身の経験をベースにしたグローバルなコンサルタントとしてキャリアの幅を広げていただくことが可能です。【多種多様なプロジェクト】 ■Ruby on RailsやLaravel(PHP)などのモダンなフレームワークを用いたWebサービスの開発。 ■Java(Struts, Play Framework, etc)やC#(.net framework)を用いた大規模基幹システムの開発。 ■グローバルマーケット向けのスマートフォンアプリケーション開発。 ■IoTや機械学習分野など、カッティングエッジな技術を適用したプロジェクトの推進。 【ツールの活用】 ■Redmine, JIRA, Backlogなどのプロジェクト管理ツールを活用した開発プロセス管理。 ■GitHubを活用したソースコードレビュー。例) 3名+リーダー1名のレビューでマージ可能。 ■自社開発のCI/CDツールを用いた継続的インテグレーション/デリバリ。 ■zoom.us, appear.inやChatworkを用いてグローバルチームでのコミュニケーション実施。 【この仕事で得られるもの】 ■日本を代表するような新しい付加価値を提供するサービス・新しい技術を使ったサービスを0→1フェーズから携わることが可能です。 ■1つのプロダクトだけではなく、複数のプロダクト開発に携わることが可能です。 ■ベトナムの開発チームには国内のエリートと呼ばれるメンバーが集結しています。優秀なメンバーたちと国内だけではなくグローバルな環境で仕事をすることが可能です。 ■日本やベトナム以外にも、ロシア・カザフスタン・ナイジェリアなど出身のメンバーも含むダイバーシティな組織のなかで、グローバルチームでのリーダーシップ・プロジェクトマネジメントスキルを育むことができます。  ","エンジニア,IT","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
1444930-A,,技術営業(自動化・Fa・シーケンサー),,,キャリアリンク (仲介求人),既存顧客、新規顧客のfa受注案件の対応。 製品物、特注物を制作の両受注に対し、自動化設備製造サプライヤーが数社いるので、その企業との対応をし、お客様企業へ受注した自動化機械を設置頂きます。 設置時の調整、対応、不具合時の対応をサプライヤー企業様と一緒にご担当頂きます。 Hanoiとhcmのお客様を担当頂きます。（出張対応）   勤務時間：8:30～17:30 勤務日：月曜～金曜 月に1回土曜出勤（第2 or 第3土曜） ※会議メインになります。,"営業・企画営業（法人向け）,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00 - USD3,000.00",,,,,,
1486451-A,HN,幼稚園教員,,,キャリアリンク (仲介求人),ベトナム国内で日本式の英才教育をベトナム人学生に行います。  ,教育 / 訓練 / 日本語教師,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,200.00",,,,,,
1161475-A,HCM,インテリアデザイナー,,,キャリアリンク (仲介求人),顧客のニーズや建設サプライヤーなどの調査から内装設計を行う。 提案型の設計を行い、折衝等にも参加する。  ,"建築・土木,CADオペレーター（建築）・製図","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
1161497-A,HCM,営業 (内装提案),,,キャリアリンク (仲介求人),内装業の新規開拓営業、深耕営業などを実施頂きます。 顧客のニーズのヒアリング、見積もり作成、スケジュール管理、顧客窓口としてカスタマーサポートの実施。,"営業・企画営業（法人向け）,建築・土木","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
1526372-A,DN,順送プレスエンジニア(小物金属),,,キャリアリンク (仲介求人),順送プレス加工全般の管理と指導。 特に金型のメンテ、保全、トライショット、設計まで出来ればお願いをいたします。   勤務時間 8: :00 勤務曜日 月〜土(土曜は隔週) 福利厚生 帰国手当、海外保険、ベトナム社会保険、テトボーナスなど,"その他整備・生産・製造・工事関連職,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00 - USD3,000.00",,,,,,
1743082-A,HN,日本語教師(送り出し機関),,,キャリアリンク (仲介求人),＜仕事の内容＞ 人材送り出し機関における主として技能実習生内定者に対する日本語並びに日本の文化・生活等に関する教育・指導 ＜勤務時間など＞ ■勤務場所　：　ハノイ市内 ■勤務時間　：　月～金曜日　 8:00～17:00 実働時間　８時間　休憩時間1 H（12:00～13:00） 　　　　　　　 月1回土曜日（教師交替勤務）　08:00～12:00 ■休　　日　：　土曜日（指定勤務日を除く）、日曜日、祝日、その他会社が定める日 ■雇用期間　：　原則1年更新　　 ■給　　料　：　 ベトナムドンにて支給 　　　　　　　　※年齢・経験、資格等により、給料決定額に差異あり ■昇給賞与　：　更新をする場合に昇給。　在籍月数、会社の業績、個人成績等より、テト賞与を支給。 ■福利厚生　：　会社の負担にて、労働許可証等の取得　　 　　　　　　　 ※有資格者にて、勤務開始後6ヶ月経過した者を対象。それまでの間は会社負担にてvisa取得 　 　　　　　　　 勤続6ヶ月を超えた者を対象に、所定の時期に会社費用負担にて健康診断を実施 勤続6ヶ月を越えた者を対象に、会社負担にて、一時帰国の為の航空券費用を支給（1年1回） 　　　　　　　 勤続1年以上の者を対象に、会社負担にて、所定の海外旅行保険に加入 　　　　　　 　勤続1年以上の退職時には、会社負担にて、帰国の為の航空券費用を支給 　　　　　　　 その他、社員への定期的な会食、祝い金（先生の日、女性の日など）の支給 【特　徴】 　日本人が経営管理している会社であり、単に日本語のみの詰め込み教育指導ではなく、日本の文化や習慣など 　も教え、人として、社会人・職業人として、何が大切であるか、意識や考え方にまで指導する方針の会社です。 　日本人、ベトナム人スタッフ間の関係は和気藹々としており、定期的な勉強会を開催し、又、食事会の頻度も 　多いなど、他のベトナム人経営者、管理者の人材送り出し機関、日本語学校と違い、外国人である日本人にと 　っては、安心して働ける職場だと思います。    ,教育 / 訓練 / 日本語教師,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,000.00 - USD1,500.00",,,,,,
1165405-A,HCM,Webデザイナー,,,キャリアリンク (仲介求人),日本本社からの受託開発案件のwebデザインを担当いただきます。 ベトナム人スタッフへのディレクション業務がメインになりますが、自身でもwebデザインの制作も同時に実施頂きます。  ,IT,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,500.00",,,,,,
1711286-A,JK,ゲストリレーション・オフィサー<Jp160320>,,,Osselnajaya（仲介求人）,【業務内容】アパート運営スタッフとして＊営業、販促活動＊フロント・デスクサポート＊新規入居希望者へのアパート情報提供やサービス内容の説明＊アパート利用者のニーズの把握、改善業務、スタッフ教育など 【その他】事業主である日系企業や入居日本人家族と円滑なコミュニケーションを行えること。アパートメントのスタッフのマネジメントやホスピタリティ・サービスに意欲のある人。将来、第2、第3弾の案件開発に向けたマーケティング面でも中心的な人物となれる、開発、運営マネジメント全般に携われることにご興味のある方。 【採用プロセス】面接２～３回。スカイプ面接ok。 【補足】 ■給与：支払いはルピア ■住居：会社より住宅もしくは住宅費見合いの手当提供 ■通勤：車での送迎もしくは別途通勤手当 ■その他：Thr（最低1ヶ月）あり  勤務地：ジャカルタ郊外,"営業・企画営業（法人向け）,ホテル・宿泊施設サービス","","Mid PlazaⅡ, 19th Floor, Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR17,000,000.00 - IDR35,000,000.00",,,,,,
1579229-A,HCM,Sales Staff (商社),,,キャリアリンク (仲介求人),大型建設資材の配送及び営業業務 日本のキッチン周りの雑貨を、ベトナム国内の問屋や小売に対しての販売活動 雑貨の委託製造工場があり、そちらの生産状況、配送状況の進捗管理 日本で必要としている雑貨の調達業務 ベトナム人営業の管理業務   勤務時間：8：30～17：30 勤務日：月曜日～金曜日,"営業・企画営業（法人向け）,仕入れ・バイヤー","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,500.00",,,,,,
1626806-A,HCM,日本語教師（実習生）,,,キャリアリンク (仲介求人),日本で実習を行う技能実習生への日本語教育及び日本の文化・生活・習慣・マナー、日本での生活知識等の教育 レッスンプランの作成、教案の作成、講義日誌及び教育にかかる書類作成事務 適切な教授法の選択と開発、日本の文化についての教育、入国後の日常生活についての教育内容考案   勤務時間：午前8時より午後5時まで  勤務日：月～金(土曜日午前は業務上必要が生じた場合に勤務),教育 / 訓練 / 日本語教師,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD900.00 - USD1,300.00",,,,,,
1627809-A,JK,営業＜Jp671119＞,,,Osselnajaya（仲介求人）,【事業内容】切削油剤、ホーマー油剤、塑性加工油剤、洗浄剤、金属表面処理剤、排水処理剤、特殊潤滑剤などの研究開発、並びに製造、販売　　　　　　　　　　　　　　　　　 【業務内容】新規開拓および既存顧客のメンテナンス   【補足】 ■給与：支払いはルピア ■住居：応相談 ■通勤：応相談 ■保険：医療保険または手当てあり ■その他：インドネシアに最低でも３～５年は住む事が決まっている方  勤務地：ジャカルタ市内＆市外,営業・企画営業（法人向け）,"","19th Floor Mid Plaza I,Ⅱ Building. Jl. Jend. Sudirman Kav. 10-11,  Jakarta 10220, Indonesia., ジャカルタ","IDR40,000,000.00",,,,,,
